vehicle_id,Body_Type,Global_Sales_Sub-Segment,Brand,Nameplate,Driven_Wheels,Transmission,Turbo,Fuel_Type,PropSysDesign,Plugin,Registration_Type,Generation_Year,Length,Height,Width,Engine_KW,No_of_Gears,Curb_Weight,CO2,Fuel_cons_combined,date,country_name,year
45406,van,van,opel,movano,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,6499.0,2350.0,2100.0,125.0,6.0,2341.0,206.0,7.4,2017-01-01,Germany,2017
45407,suv,suv,jeep,compass,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4415.0,1625.0,1819.0,121.0,7.0,1543.5966574745346,169.16059323228382,8.331402847571189,2017-01-01,China,2017
45408,hatchback,car,mercedes-benz,a-class,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,4299.0,1433.0,1780.0,80.0,6.0,1395.0,102.0,3.9,2017-01-01,Germany,2017
45409,hatchback,car,skoda,octavia,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,110.0,6.0,1332.0,112.0,4.3,2017-01-01,Germany,2017
45410,hatchback,car,audi,a5 sportback,front,automatic,turbo,gas,ice,no,Passenger Cars,2007.0,4712.0,1391.0,1854.0,165.0,7.0,1575.1955546200884,138.90283148949814,6.0263219303370725,2017-01-01,China,2017
45411,suv,suv,baojun,510,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4220.0,1615.0,1740.0,82.0,6.0,1189.665499880174,247.35353535353542,14.299067460317461,2017-01-01,China,2017
45412,suv,suv,baojun,510,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4220.0,1625.0,1740.0,82.0,6.0,1190.7244998801746,247.35353535353542,14.299067460317461,2017-01-01,China,2017
45413,pickup,pup,ram,1500,awd,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2008.0,5309.0,1887.0,2017.0,295.0,8.0,2383.0,298.0,12.8,2017-01-01,Germany,2017
45414,pickup,pup,ram,1500,awd,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2008.0,5817.0,1994.0,2017.0,295.0,8.0,2584.0,298.0,12.8,2017-01-01,Germany,2017
45415,mpv,mpv,bmw,2-series active tourer,awd,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,4342.0,1555.0,1800.0,110.0,6.0,1540.0,124.0,4.7,2017-01-01,Germany,2017
45416,suv,suv,faw,besturn x40,front,automatic,non turbo,gas,ice,no,Passenger Cars,2017.0,4310.0,1680.0,1780.0,84.0,6.0,1460.3044261083746,169.43833333333333,8.073,2017-01-01,China,2017
45417,coupe,sport,subaru,brz,rear,manual,non turbo,gas,ice,no,Passenger Cars,2011.0,4234.0,1285.0,1775.0,147.0,6.0,1267.0,235.0,9.8,2017-01-01,USA,2017
45418,pickup,pup,ram,1500,awd,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2008.0,6043.0,1992.0,2017.0,295.0,8.0,2608.0,298.0,12.8,2017-01-01,Germany,2017
45419,hatchback,car,kia,rio,front,manual,non turbo,gas,ice,no,Passenger Cars,2016.0,4065.0,1450.0,1725.0,62.0,5.0,1110.0,109.0,4.8,2017-01-01,Germany,2017
45420,wagon,car,mercedes-benz,cla,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,80.0,7.0,1495.0,107.0,4.1,2017-01-01,Germany,2017
45421,suv,suv,haima,s3,front,manual,non turbo,gas,ice,no,Passenger Cars,2016.0,4195.0,1637.0,1765.0,90.0,5.0,1484.1159047619049,182.2257575757576,8.536666666666669,2017-01-01,China,2017
45422,wagon,car,seat,leon,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,4549.0,1454.0,1816.0,85.0,5.0,1305.0,108.0,4.1,2017-01-01,Germany,2017
45423,coupe,car,cadillac,ats,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2012.0,4663.0,1405.0,1842.0,250.0,8.0,1675.0,256.0,10.7,2017-01-01,USA,2017
45424,sedan,car,mercedes-benz,cla,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,100.0,6.0,1500.0,109.0,4.2,2017-01-01,Germany,2017
45425,convertible,sport,mercedes-benz,sl,rear,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4630.0,1300.0,1877.0,335.0,9.0,1796.0,297.0,12.4,2017-01-01,USA,2017
45426,sedan,car,mercedes-benz,cla,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,90.0,6.0,1395.0,128.0,5.5,2017-01-01,Germany,2017
45427,mpv,mpv,citroen,c4 picasso,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4602.0,1638.0,1826.0,110.0,6.0,1549.0,112.0,4.3,2017-01-01,Germany,2017
45428,coupe,sport,subaru,brz,rear,manual,non turbo,gas,ice,no,Passenger Cars,2011.0,4234.0,1285.0,1775.0,147.0,6.0,1263.0,235.0,9.8,2017-01-01,USA,2017
45429,wagon,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,132.0,6.0,1342.0,140.0,6.1,2017-01-01,Germany,2017
45430,mpv,mpv,renault,scenic,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4635.0,1653.0,1866.0,85.0,6.0,1570.0,136.0,6.1,2017-01-01,Germany,2017
45431,hatchback,car,kia,rio,front,manual,non turbo,gas,ice,no,Passenger Cars,2016.0,4065.0,1450.0,1725.0,73.0,6.0,1130.0,114.0,5.0,2017-01-01,Germany,2017
45432,wagon,car,seat,leon,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,4543.0,1481.0,1816.0,85.0,5.0,1331.0,109.0,4.1,2017-01-01,Germany,2017
45433,wagon,car,renault,megane,front,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,4626.0,1448.0,1814.0,120.0,6.0,1500.0,124.0,4.7,2017-01-01,Germany,2017
45434,sedan,car,chevrolet,malibu,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4923.0,1470.0,1854.0,120.0,6.0,1461.7276075352925,139.1171746031746,6.792474747474746,2017-01-01,China,2017
45435,pickup,pup,ford,ranger,awd,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2011.0,5351.0,1815.0,1850.0,110.0,6.0,2156.0,224.0,8.5,2017-01-01,Germany,2017
45436,mpv,mpv,bmw,2-series gran tourer,front,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,4556.0,1608.0,1800.0,85.0,6.0,1565.0,117.0,4.5,2017-01-01,Germany,2017
45437,hatchback,car,skoda,octavia,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,85.0,7.0,1247.0,106.0,4.7,2017-01-01,Germany,2017
45438,mpv,mpv,renault,scenic,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4635.0,1653.0,1866.0,97.0,6.0,1560.0,136.0,6.1,2017-01-01,Germany,2017
45439,wagon,car,skoda,octavia,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,66.0,5.0,1327.0,105.0,4.0,2017-01-01,Germany,2017
45440,mpv,mpv,citroen,c4 picasso,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4602.0,1638.0,1826.0,110.0,6.0,1551.0,112.0,4.3,2017-01-01,Germany,2017
45441,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,5910.0,2385.0,1993.0,105.0,7.0,2175.0,173.0,6.6,2017-01-01,Germany,2017
45442,hatchback,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,110.0,6.0,1255.0,120.0,5.2,2017-01-01,Germany,2017
45443,wagon,car,seat,leon,front,automatic,turbo,diesel,ice,no,Passenger Cars,2012.0,4549.0,1454.0,1816.0,85.0,7.0,1326.0,111.0,4.2,2017-01-01,Germany,2017
45444,hatchback,car,hyundai,i30,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4340.0,1455.0,1795.0,88.0,6.0,1269.0,112.0,4.9,2017-01-01,Germany,2017
45445,hatchback,car,hyundai,i30,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4340.0,1455.0,1795.0,88.0,6.0,1269.0,115.0,5.0,2017-01-01,Germany,2017
45446,suv,suv,yingzhi,g5,front,manual,non turbo,gas,ice,no,Passenger Cars,2016.0,4530.0,1730.0,1810.0,83.0,5.0,2068.03070436508,308.9189316239317,14.236750000000002,2017-01-01,China,2017
45447,hatchback,car,skoda,octavia,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,110.0,7.0,1269.0,113.0,4.9,2017-01-01,Germany,2017
45448,hatchback,car,seat,leon,front,automatic,turbo,diesel,ice,no,Passenger Cars,2012.0,4282.0,1459.0,1816.0,85.0,7.0,1280.0,108.0,4.1,2017-01-01,Germany,2017
45449,wagon,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,110.0,6.0,1277.0,123.0,5.3,2017-01-01,Germany,2017
45450,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1799.0,96.0,6.0,1280.0,134.0,5.9,2017-01-01,Germany,2017
45451,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1799.0,96.0,6.0,1280.0,139.0,6.0,2017-01-01,Germany,2017
45452,mpv,suv,ford,flex,front,automatic,non turbo,gas,ice,no,Passenger Cars,2008.0,5126.0,1727.0,1928.0,214.0,6.0,2014.0,297.0,12.4,2017-01-01,USA,2017
45453,hatchback,car,toyota,yaris,front,manual,non turbo,gas,ice,no,Passenger Cars,2011.0,3950.0,1509.0,1694.0,79.0,5.0,1050.0,170.0,7.1,2017-01-01,USA,2017
45454,wagon,car,skoda,octavia,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4689.0,1452.0,1814.0,135.0,6.0,1487.0,129.0,4.9,2017-01-01,Germany,2017
45455,wagon,car,skoda,octavia,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,85.0,7.0,1269.0,106.0,4.7,2017-01-01,Germany,2017
45456,hatchback,car,volkswagen,golf,front,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2012.0,4255.0,1452.0,1799.0,110.0,7.0,1288.0,116.0,5.0,2017-01-01,Germany,2017
45457,mpv,mpv,citroen,c4 picasso,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4428.0,1610.0,1826.0,110.0,6.0,1490.0,107.0,4.1,2017-01-01,Germany,2017
45458,wagon,car,seat,leon,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4549.0,1454.0,1816.0,85.0,7.0,1259.0,102.0,4.4,2017-01-01,Germany,2017
45459,van,van,opel,movano,front,automatic,turbo,diesel,ice,no,Passenger Cars,2010.0,5548.0,2499.0,2070.0,125.0,6.0,2135.0,175.0,6.5,2017-01-01,Germany,2017
45460,roadster,sport,lotus,elise,rear,manual,turbo,gas,ice,no,Passenger Cars,2000.0,3824.0,1117.0,1719.0,162.0,6.0,914.0,173.0,7.5,2017-01-01,Germany,2017
45461,wagon,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,85.0,6.0,1247.0,109.0,4.8,2017-01-01,Germany,2017
45462,wagon,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,63.0,5.0,1247.0,113.0,4.8,2017-01-01,Germany,2017
45463,mpv,mpv,citroen,c4 picasso,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4602.0,1638.0,1826.0,110.0,6.0,1503.0,107.0,4.1,2017-01-01,Germany,2017
45464,wagon,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4567.0,1481.0,1799.0,96.0,6.0,1346.0,137.0,6.0,2017-01-01,Germany,2017
45465,wagon,car,kia,optima,front,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,4855.0,1470.0,1860.0,120.0,6.0,1550.0,176.0,7.7,2017-01-01,Germany,2017
45466,sedan,car,mercedes-benz,cla,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,155.0,7.0,1480.0,125.0,5.4,2017-01-01,Germany,2017
45467,sedan,car,kia,forte,front,manual,non turbo,gas,ice,no,Passenger Cars,2008.0,4530.0,1460.0,1775.0,90.0,6.0,1255.7953012055507,179.4527777777778,7.912992063492062,2017-01-01,China,2017
45468,hatchback,car,toyota,yaris,front,automatic,non turbo,gas,ice,no,Passenger Cars,2011.0,3950.0,1509.0,1694.0,79.0,4.0,1059.0,177.0,7.4,2017-01-01,USA,2017
45469,mpv,mpv,bmw,2-series gran tourer,front,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,4556.0,1608.0,1800.0,85.0,6.0,1515.0,116.0,4.4,2017-01-01,Germany,2017
45470,mpv,mpv,citroen,c4 picasso,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4428.0,1610.0,1826.0,110.0,6.0,1510.0,112.0,4.3,2017-01-01,Germany,2017
45471,wagon,car,skoda,octavia,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,110.0,7.0,1291.0,116.0,5.0,2017-01-01,Germany,2017
45472,convertible,sport,porsche,911,awd,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4499.0,1293.0,1852.0,309.0,7.0,1600.0,184.0,8.0,2017-01-01,Germany,2017
45473,mpv,mpv,mercedes-benz,b-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4393.0,1557.0,1786.0,155.0,7.0,1505.0,154.0,7.6,2017-01-01,Germany,2017
45474,mpv,mpv,mercedes-benz,b-class,front,automatic,turbo,diesel,ice,no,Passenger Cars,2011.0,4393.0,1557.0,1786.0,130.0,7.0,1505.0,108.0,4.2,2017-01-01,Germany,2017
45475,mpv,mpv,citroen,c4 picasso,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4602.0,1638.0,1826.0,110.0,6.0,1505.0,107.0,4.1,2017-01-01,Germany,2017
45476,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,5986.0,2590.0,2040.0,130.0,6.0,2095.0,196.0,7.5,2017-01-01,Germany,2017
45477,coupe,car,infiniti,q60,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4690.0,1394.0,1849.0,224.0,7.0,1692.0,256.0,10.7,2017-01-01,USA,2017
45478,sedan,car,volkswagen,jetta,front,automatic,turbo,gas,ice,no,Passenger Cars,2010.0,4656.0,1453.0,1778.0,110.0,6.0,1372.0,177.0,7.4,2017-01-01,USA,2017
45479,wagon,car,skoda,octavia,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,110.0,7.0,1490.0,129.0,4.9,2017-01-01,Germany,2017
45480,suv,suv,haima,7,front,manual,turbo,gas,ice,no,Passenger Cars,2009.0,4480.0,1715.0,1860.0,138.0,6.0,1972.3282857142856,300.09851851851846,15.823333333333332,2017-01-01,China,2017
45481,mpv,suv,ford,flex,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2008.0,5126.0,1727.0,1928.0,214.0,6.0,2103.0,313.0,13.1,2017-01-01,USA,2017
45482,hatchback,car,hyundai,i30,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4340.0,1455.0,1795.0,103.0,6.0,1279.0,124.0,5.4,2017-01-01,Germany,2017
45483,wagon,car,mazda,6,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,4805.0,1480.0,1840.0,110.0,6.0,1495.0,116.0,4.4,2017-01-01,Germany,2017
45484,sedan,car,lexus,is,rear,automatic,non turbo,gas,hybrid-full,no,Passenger Cars,2013.0,4680.0,1430.0,1810.0,133.0,6.0,1620.0,97.0,4.3,2017-01-01,Germany,2017
45485,wagon,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4567.0,1481.0,1799.0,96.0,6.0,1346.0,141.0,6.2,2017-01-01,Germany,2017
45486,wagon,car,skoda,octavia,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4689.0,1452.0,1814.0,135.0,6.0,1572.0,134.0,5.1,2017-01-01,Germany,2017
45487,wagon,car,skoda,octavia,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,135.0,6.0,1572.0,134.0,5.1,2017-01-01,Germany,2017
45488,sedan,car,mercedes-benz,cla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,155.0,7.0,1540.0,152.0,6.5,2017-01-01,Germany,2017
45489,sedan,car,mercedes-benz,cla,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4630.0,1438.0,1778.0,155.0,7.0,1540.0,187.0,7.8,2017-01-01,USA,2017
45490,hatchback,car,mini,mini,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,3982.0,1425.0,1727.0,100.0,6.0,1145.0,109.0,4.7,2017-01-01,Germany,2017
45491,sedan,car,bmw,7-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,5250.0,1498.0,1902.0,190.0,8.0,1868.8248584966132,151.8008026695527,5.692010893875233,2017-01-01,China,2017
45492,wagon,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4567.0,1481.0,1799.0,110.0,6.0,1360.0,142.0,6.3,2017-01-01,Germany,2017
45493,wagon,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4567.0,1481.0,1799.0,110.0,6.0,1360.0,137.0,6.1,2017-01-01,Germany,2017
45494,wagon,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,100.0,7.0,1615.0,126.0,4.8,2017-01-01,Germany,2017
45495,wagon,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,130.0,7.0,1615.0,126.0,4.8,2017-01-01,Germany,2017
45496,wagon,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4567.0,1481.0,1799.0,110.0,6.0,1360.0,114.0,5.0,2017-01-01,Germany,2017
45497,wagon,car,mercedes-benz,cla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,280.0,7.0,1615.0,162.0,6.9,2017-01-01,Germany,2017
45498,sedan,car,audi,a3,awd,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4469.0,1392.0,1796.0,221.0,6.0,1570.0,232.0,10.2,2017-01-01,USA,2017
45499,suv,suv,soueast,bolang,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4530.0,1700.0,1900.0,143.0,5.0,1536.940260898335,274.85,13.01833333333333,2017-01-01,China,2017
45500,sedan,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,100.0,7.0,1580.0,123.0,4.8,2017-01-01,Germany,2017
45501,wagon,car,skoda,octavia,awd,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4687.0,1531.0,1814.0,110.0,6.0,1526.0,130.0,5.0,2017-01-01,Germany,2017
45502,sedan,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,130.0,7.0,1580.0,123.0,4.8,2017-01-01,Germany,2017
45503,sedan,car,hyundai,elantra langdong,front,manual,non turbo,gas,ice,no,Passenger Cars,2012.0,4610.0,1450.0,1800.0,94.0,6.0,1406.5827878333296,163.23571255384942,6.758211214660967,2017-01-01,China,2017
45504,wagon,car,skoda,octavia,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,110.0,6.0,1374.0,118.0,4.5,2017-01-01,Germany,2017
45505,wagon,car,mercedes-benz,cla,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,100.0,6.0,1530.0,108.0,4.1,2017-01-01,Germany,2017
45506,hatchback,car,kia,rio,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4065.0,1450.0,1725.0,74.0,5.0,1155.0,102.0,4.5,2017-01-01,Germany,2017
45507,mpv,mpv,renault,scenic,front,manual,turbo,diesel,ice,no,Passenger Cars,2015.0,4635.0,1653.0,1866.0,96.0,6.0,1676.0,119.0,4.6,2017-01-01,Germany,2017
45508,wagon,car,mercedes-benz,cla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,135.0,7.0,1550.0,154.0,6.7,2017-01-01,Germany,2017
45509,wagon,car,ford,focus,front,automatic,turbo,diesel,ice,no,Passenger Cars,2010.0,4560.0,1492.0,1823.0,88.0,6.0,1387.0,99.0,3.8,2017-01-01,Germany,2017
45510,wagon,car,ford,focus,front,automatic,turbo,gas,ice,no,Passenger Cars,2010.0,4560.0,1492.0,1823.0,110.0,6.0,1386.0,140.0,6.1,2017-01-01,Germany,2017
45511,wagon,car,mercedes-benz,cla,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,100.0,7.0,1555.0,101.0,3.9,2017-01-01,Germany,2017
45512,sedan,car,mercedes-benz,cla,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,130.0,7.0,1525.0,106.0,4.1,2017-01-01,Germany,2017
45513,van,van,volkswagen,crafter,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,7340.0,2940.0,1993.0,103.0,6.0,2232.0,190.0,7.3,2017-01-01,Germany,2017
45514,sedan,car,mercedes-benz,cla,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,100.0,7.0,1525.0,100.0,3.8,2017-01-01,Germany,2017
45515,wagon,car,mercedes-benz,cla,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,130.0,7.0,1555.0,108.0,4.2,2017-01-01,Germany,2017
45516,wagon,car,mercedes-benz,cla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,155.0,7.0,1555.0,154.0,6.7,2017-01-01,Germany,2017
45517,sedan,car,mercedes-benz,cla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,135.0,7.0,1530.0,152.0,6.5,2017-01-01,Germany,2017
45518,wagon,car,skoda,octavia,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4687.0,1531.0,1814.0,135.0,6.0,1559.0,133.0,5.1,2017-01-01,Germany,2017
45519,suv,suv,ford,explorer,awd,unknown,unknown,gas,ice,no,Passenger Cars,2010.0,4734.041100440031,1772.1440823432824,1864.9778239218592,207.14060672847825,6.0,1914.144921902675,275.04761904761904,12.819722222222223,2017-01-01,Germany,2017
45520,wagon,car,skoda,octavia,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4687.0,1531.0,1814.0,110.0,7.0,1561.0,135.0,5.1,2017-01-01,Germany,2017
45521,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,5910.0,2385.0,1993.0,84.0,7.0,2185.0,180.0,6.9,2017-01-01,Germany,2017
45522,hatchback,car,hyundai,accent,front,automatic,non turbo,gas,ice,no,Passenger Cars,2010.0,4115.0,1450.0,1699.0,102.0,6.0,1155.0,187.0,7.8,2017-01-01,USA,2017
45523,wagon,car,skoda,octavia,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4687.0,1531.0,1814.0,132.0,6.0,1522.0,158.0,6.8,2017-01-01,Germany,2017
45524,wagon,car,skoda,octavia,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4670.0,1465.0,1814.0,110.0,6.0,1354.0,112.0,4.3,2017-01-01,Germany,2017
45525,van,van,opel,movano,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,5749.0,2350.0,2100.0,125.0,6.0,2113.0,206.0,7.4,2017-01-01,Germany,2017
45526,hatchback,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,63.0,5.0,1225.0,113.0,4.8,2017-01-01,Germany,2017
45527,hatchback,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,85.0,6.0,1225.0,107.0,4.7,2017-01-01,Germany,2017
45528,hatchback,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,85.0,6.0,1225.0,109.0,4.8,2017-01-01,Germany,2017
45529,hatchback,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,85.0,6.0,1225.0,107.0,4.9,2017-01-01,Germany,2017
45530,hatchback,car,seat,toledo,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4482.0,1461.0,1706.0,92.0,7.0,1226.0,115.0,4.9,2017-01-01,Germany,2017
45531,sedan,car,mercedes-benz,cla,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1432.0,1777.0,115.0,6.0,1395.0,129.0,5.6,2017-01-01,Germany,2017
45532,hatchback,car,kia,rio,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4065.0,1450.0,1725.0,88.0,6.0,1160.0,107.0,4.7,2017-01-01,Germany,2017
45533,sedan,car,bmw,3-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4643.0,1454.0,1811.0,100.0,8.0,1476.1866655215329,147.58323191932084,6.217534077825247,2017-01-01,China,2017
45534,sedan,car,bmw,3-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4753.0,1453.0,1811.0,100.0,8.0,1493.385290902936,147.9610096970986,6.236650979274273,2017-01-01,China,2017
45535,mpv,mpv,mercedes-benz,b-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2011.0,4393.0,1557.0,1786.0,100.0,7.0,1575.0,130.0,5.7,2017-01-01,Germany,2017
45536,mpv,mpv,mercedes-benz,b-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2011.0,4393.0,1557.0,1786.0,100.0,7.0,1575.0,130.0,5.0,2017-01-01,Germany,2017
45537,sedan,car,bmw,1-series,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4456.0,1446.0,1803.0,100.0,6.0,1432.0350073646673,132.79670144706122,6.475754187200424,2017-01-01,China,2017
45538,wagon,car,mercedes-benz,cla,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4640.0,1435.0,1777.0,155.0,7.0,1500.0,139.0,6.0,2017-01-01,Germany,2017
45539,sedan,car,ds,ds5ls,front,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4702.0,1510.0,1840.0,123.0,6.0,1428.4019234052341,136.7204034949753,6.215857688535169,2017-01-01,China,2017
45540,pickup,pup,ssangyong,actyon sports,awd,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,4990.0,1790.0,1910.0,131.0,6.0,1992.0,199.0,7.6,2017-01-01,Germany,2017
